C:\Users\kohlm\Desktop\arbeit\qPCR\130320 Standards BSP RIDA BSP.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 2	P	 2	30	Yersi	 33	     5125	59.7
 2	P	 2	30	Yersi	 34	     5110	59.7
 2	P	 2	30	Yersi	 35	     5085	59.7
 2	P	 2	30	Yersi	 36	     5109	59.7
 2	P	 2	30	Yersi	 37	     5029	59.7
 2	P	 2	30	Yersi	 38	     5214	59.7
 2	P	 2	30	Yersi	 39	     5223	59.7
 2	P	 2	30	Yersi	 40	     5229	59.7
 2	P	 2	30	Yersi	 41	     5218	59.7
 2	P	 2	30	Yersi	 42	     5230	59.7
 2	P	 2	30	Yersi	 43	     5215	59.7
 2	P	 2	30	Yersi	 44	     5181	59.7
 2	P	 2	30	Yersi	 45	     5179	59.7
 2	P	 2	30	ICD	  1	    11556	59.5
 2	P	 2	30	ICD	  2	    11276	59.6
 2	P	 2	30	ICD	  3	    10999	59.6
 2	P	 2	30	ICD	  4	    10932	59.6
 2	P	 2	30	ICD	  5	    10972	59.6
 2	P	 2	30	ICD	  6	    10903	59.7
 2	P	 2	30	ICD	  7	    10888	59.6
 2	P	 2	30	ICD	  8	    10713	59.7
 2	P	 2	30	ICD	  9	    10689	59.7
 2	P	 2	30	ICD	 10	    10651	59.7
 2	P	 2	30	ICD	 11	    10732	59.7
 2	P	 2	30	ICD	 12	    10615	59.7
 2	P	 2	30	ICD	 13	    10586	59.7
 2	P	 2	30	ICD	 14	    10584	59.7
 2	P	 2	30	ICD	 15	    10636	59.7
 2	P	 2	30	ICD	 16	    10692	59.7
 2	P	 2	30	ICD	 17	    10640	59.7
 2	P	 2	30	ICD	 18	    10616	59.7
 2	P	 2	30	ICD	 19	    10647	59.7
 2	P	 2	30	ICD	 20	    10565	59.7
 2	P	 2	30	ICD	 21	    10702	59.7
 2	P	 2	30	ICD	 22	    10738	59.7
 2	P	 2	30	ICD	 23	    10886	59.7
 2	P	 2	30	ICD	 24	    11194	59.7
 2	P	 2	30	ICD	 25	    11845	59.7
 2	P	 2	30	ICD	 26	    13063	59.7
 2	P	 2	30	ICD	 27	    14539	59.7
 2	P	 2	30	ICD	 28	    16855	59.7
 2	P	 2	30	ICD	 29	    19531	59.7
 2	P	 2	30	ICD	 30	    22196	59.7
 2	P	 2	30	ICD	 31	    24304	59.7
 2	P	 2	30	ICD	 32	    25805	59.7
 2	P	 2	30	ICD	 33	    26851	59.7
 2	P	 2	30	ICD	 34	    27584	59.7
 2	P	 2	30	ICD	 35	    27919	59.7
 2	P	 2	30	ICD	 36	    28258	59.7
 2	P	 2	30	ICD	 37	    27551	59.7
 2	P	 2	30	ICD	 38	    28538	59.7
 2	P	 2	30	ICD	 39	    29002	59.7
 2	P	 2	30	ICD	 40	    29079	59.7
 2	P	 2	30	ICD	 41	    29033	59.7
 2	P	 2	30	ICD	 42	    29018	59.7
 2	P	 2	30	ICD	 43	    28846	59.7
 2	P	 2	30	ICD	 44	    28801	59.7
 2	P	 2	30	ICD	 45	    28627	59.7
 2	P	 2	30	Salmo	  1	    10941	59.5
 2	P	 2	30	Salmo	  2	    10601	59.6
 2	P	 2	30	Salmo	  3	    10482	59.6
 2	P	 2	30	Salmo	  4	    10345	59.6
 2	P	 2	30	Salmo	  5	    10318	59.6
 2	P	 2	30	Salmo	  6	    10362	59.7
 2	P	 2	30	Salmo	  7	    10355	59.6
 2	P	 2	30	Salmo	  8	    10401	59.6
 2	P	 2	30	Salmo	  9	    10283	59.7
 2	P	 2	30	Salmo	 10	    10362	59.7
 2	P	 2	30	Salmo	 11	    10286	59.6
 2	P	 2	30	Salmo	 12	    10384	59.7
 2	P	 2	30	Salmo	 13	    10347	59.7
 2	P	 2	30	Salmo	 14	    10396	59.7
 2	P	 2	30	Salmo	 15	    10602	59.7
 2	P	 2	30	Salmo	 16	    10615	59.7
 2	P	 2	30	Salmo	 17	    10652	59.7
 2	P	 2	30	Salmo	 18	    10641	59.7
 2	P	 2	30	Salmo	 19	    10703	59.7
 2	P	 2	30	Salmo	 20	    10629	59.7
 2	P	 2	30	Salmo	 21	    10570	59.7
 2	P	 2	30	Salmo	 22	    10560	59.7
 2	P	 2	30	Salmo	 23	    10562	59.7
 2	P	 2	30	Salmo	 24	    10592	59.7
 2	P	 2	30	Salmo	 25	    10544	59.7
 2	P	 2	30	Salmo	 26	    10568	59.7
 2	P	 2	30	Salmo	 27	    10446	59.7
 2	P	 2	30	Salmo	 28	    10495	59.7
 2	P	 2	30	Salmo	 29	    10455	59.7
 2	P	 2	30	Salmo	 30	    10589	59.7
 2	P	 2	30	Salmo	 31	    10542	59.7
 2	P	 2	30	Salmo	 32	    10484	59.7
 2	P	 2	30	Salmo	 33	    10507	59.7
 2	P	 2	30	Salmo	 34	    10582	59.7
 2	P	 2	30	Salmo	 35	    10598	59.7
 2	P	 2	30	Salmo	 36	    10610	59.7
 2	P	 2	30	Salmo	 37	    10245	59.7
 2	P	 2	30	Salmo	 38	    10734	59.7
 2	P	 2	30	Salmo	 39	    10865	59.7
 2	P	 2	30	Salmo	 40	    10878	59.7
 2	P	 2	30	Salmo	 41	    10837	59.7
 2	P	 2	30	Salmo	 42	    10757	59.7
 2	P	 2	30	Salmo	 43	    10730	59.7
 2	P	 2	30	Salmo	 44	    10632	59.7
 2	P	 2	30	Salmo	 45	    10668	59.7
 2	P	 2	32	Campy	  1	     5015	59.5
 2	P	 2	32	Campy	  2	     4890	59.6
 2	P	 2	32	Campy	  3	     4799	59.6
 2	P	 2	32	Campy	  4	     4799	59.6
 2	P	 2	32	Campy	  5	     4782	59.6
 2	P	 2	32	Campy	  6	     4767	59.6
 2	P	 2	32	Campy	  7	     4791	59.7
 2	P	 2	32	Campy	  8	     4783	59.7
 2	P	 2	32	Campy	  9	     4795	59.7
 2	P	 2	32	Campy	 10	     4789	59.7
 2	P	 2	32	Campy	 11	     4781	59.7
 2	P	 2	32	Campy	 12	     4787	59.7
 2	P	 2	32	Campy	 13	     4801	59.7
 2	P	 2	32	Campy	 14	     4797	59.7
 2	P	 2	32	Campy	 15	     4804	59.7
 2	P	 2	32	Campy	 16	     4802	59.7
 2	P	 2	32	Campy	 17	     4784	59.7
 2	P	 2	32	Campy	 18	     4801	59.7
 2	P	 2	32	Campy	 19	     4818	59.7
 2	P	 2	32	Campy	 20	     4795	59.7
 2	P	 2	32	Campy	 21	     4808	59.7
 2	P	 2	32	Campy	 22	     4804	59.7
 2	P	 2	32	Campy	 23	     4799	59.7
 2	P	 2	32	Campy	 24	     4830	59.7
 2	P	 2	32	Campy	 25	     4839	59.7
 2	P	 2	32	Campy	 26	     4836	59.7
 2	P	 2	32	Campy	 27	     4826	59.7
 2	P	 2	32	Campy	 28	     4820	59.7
 2	P	 2	32	Campy	 29	     4846	59.7
 2	P	 2	32	Campy	 30	     4839	59.7
 2	P	 2	32	Campy	 31	     4845	59.7
 2	P	 2	32	Campy	 32	     4829	59.7
 2	P	 2	32	Campy	 33	     4829	59.7
 2	P	 2	32	Campy	 34	     4866	59.7
 2	P	 2	32	Campy	 35	     4851	59.7
 2	P	 2	32	Campy	 36	     4833	59.7
 2	P	 2	32	Campy	 37	     4835	59.7
 2	P	 2	32	Campy	 38	     4817	59.7
 2	P	 2	32	Campy	 39	     4852	59.7
 2	P	 2	32	Campy	 40	     4847	59.7
 2	P	 2	32	Campy	 41	     4839	59.7
 2	P	 2	32	Campy	 42	     4847	59.7
 2	P	 2	32	Campy	 43	     4850	59.7
 2	P	 2	32	Campy	 44	     4848	59.7
 2	P	 2	32	Campy	 45	     4867	59.7
 2	P	 2	32	Yersi	  1	     5506	59.5
 2	P	 2	32	Yersi	  2	     5401	59.6
 2	P	 2	32	Yersi	  3	     5353	59.6
 2	P	 2	32	Yersi	  4	     5325	59.6
 2	P	 2	32	Yersi	  5	     5324	59.7
 2	P	 2	32	Yersi	  6	     5313	59.6
 2	P	 2	32	Yersi	  7	     5361	59.6
 2	P	 2	32	Yersi	  8	     5363	59.6
 2	P	 2	32	Yersi	  9	     5350	59.7
 2	P	 2	32	Yersi	 10	     5352	59.7
 2	P	 2	32	Yersi	 11	     5355	59.7
 2	P	 2	32	Yersi	 12	     5383	59.7
 2	P	 2	32	Yersi	 13	     5395	59.7
 2	P	 2	32	Yersi	 14	     5374	59.7
 2	P	 2	32	Yersi	 15	     5401	59.7
 2	P	 2	32	Yersi	 16	     5403	59.7
 2	P	 2	32	Yersi	 17	     5424	59.7
 2	P	 2	32	Yersi	 18	     5433	59.7
 2	P	 2	32	Yersi	 19	     5419	59.7
 2	P	 2	32	Yersi	 20	     5423	59.7
 2	P	 2	32	Yersi	 21	     5435	59.7
 2	P	 2	32	Yersi	 22	     5456	59.7
 2	P	 2	32	Yersi	 23	     5452	59.7
 2	P	 2	32	Yersi	 24	     5449	59.7
 2	P	 2	32	Yersi	 25	     5447	59.7
 2	P	 2	32	Yersi	 26	     5443	59.7
 2	P	 2	32	Yersi	 27	     5494	59.7
 2	P	 2	32	Yersi	 28	     5485	59.7
 2	P	 2	32	Yersi	 29	     5492	59.7
 2	P	 2	32	Yersi	 30	     5466	59.7
 2	P	 2	32	Yersi	 31	     5466	59.7
 2	P	 2	32	Yersi	 32	     5513	59.7
 2	P	 2	32	Yersi	 33	     5526	59.7
 2	P	 2	32	Yersi	 34	     5508	59.7
 2	P	 2	32	Yersi	 35	     5503	59.7
 2	P	 2	32	Yersi	 36	     5498	59.7
 2	P	 2	32	Yersi	 37	     5516	59.7
 2	P	 2	32	Yersi	 38	     5535	59.7
 2	P	 2	32	Yersi	 39	     5515	59.7
 2	P	 2	32	Yersi	 40	     5526	59.7
 2	P	 2	32	Yersi	 41	     5547	59.7
 2	P	 2	32	Yersi	 42	     5531	59.7
 2	P	 2	32	Yersi	 43	     5559	59.7
 2	P	 2	32	Yersi	 44	     5536	59.7
 2	P	 2	32	Yersi	 45	     5526	59.7
 2	P	 2	32	ICD	  1	    11587	59.5
 2	P	 2	32	ICD	  2	    11527	59.6
 2	P	 2	32	ICD	  3	    11241	59.6
 2	P	 2	32	ICD	  4	    11243	59.6
 2	P	 2	32	ICD	  5	    11289	59.6
 2	P	 2	32	ICD	  6	    11321	59.7
 2	P	 2	32	ICD	  7	    11274	59.6
 2	P	 2	32	ICD	  8	    11202	59.7
 2	P	 2	32	ICD	  9	    11304	59.7
 2	P	 2	32	ICD	 10	    11251	59.7
 2	P	 2	32	ICD	 11	    11261	59.7
 2	P	 2	32	ICD	 12	    11228	59.7
 2	P	 2	32	ICD	 13	    11215	59.7
 2	P	 2	32	ICD	 14	    11240	59.7
 2	P	 2	32	ICD	 15	    11214	59.7
 2	P	 2	32	ICD	 16	    11298	59.7
 2	P	 2	32	ICD	 17	    11300	59.7
 2	P	 2	32	ICD	 18	    11313	59.7
 2	P	 2	32	ICD	 19	    11347	59.7
 2	P	 2	32	ICD	 20	    11409	59.7
 2	P	 2	32	ICD	 21	    11416	59.7
 2	P	 2	32	ICD	 22	    11461	59.7
 2	P	 2	32	ICD	 23	    11618	59.7
 2	P	 2	32	ICD	 24	    11951	59.7
 2	P	 2	32	ICD	 25	    12431	59.7
 2	P	 2	32	ICD	 26	    13693	59.7
 2	P	 2	32	ICD	 27	    15280	59.7
 2	P	 2	32	ICD	 28	    17978	59.7
 2	P	 2	32	ICD	 29	    21270	59.7
 2	P	 2	32	ICD	 30	    24750	59.7
 2	P	 2	32	ICD	 31	    27275	59.7
 2	P	 2	32	ICD	 32	    29136	59.7
 2	P	 2	32	ICD	 33	    29917	59.7
 2	P	 2	32	ICD	 34	    30662	59.7
 2	P	 2	32	ICD	 35	    31109	59.7
 2	P	 2	32	ICD	 36	    31304	59.7
 2	P	 2	32	ICD	 37	    31461	59.7
 2	P	 2	32	ICD	 38	    31263	59.7
 2	P	 2	32	ICD	 39	    31333	59.7
 2	P	 2	32	ICD	 40	    31514	59.7
 2	P	 2	32	ICD	 41	    31442	59.7
 2	P	 2	32	ICD	 42	    31665	59.7
 2	P	 2	32	ICD	 43	    31659	59.7
 2	P	 2	32	ICD	 44	    31657	59.7
 2	P	 2	32	ICD	 45	    31642	59.7
 2	P	 2	32	Salmo	  1	    10939	59.5
 2	P	 2	32	Salmo	  2	    10655	59.6
 2	P	 2	32	Salmo	  3	    10551	59.6
 2	P	 2	32	Salmo	  4	    10648	59.6
 2	P	 2	32	Salmo	  5	    10699	59.6
 2	P	 2	32	Salmo	  6	    10683	59.7
 2	P	 2	32	Salmo	  7	    10793	59.6
 2	P	 2	32	Salmo	  8	    10781	59.6
 2	P	 2	32	Salmo	  9	    10832	59.7
 2	P	 2	32	Salmo	 10	    10771	59.7
 2	P	 2	32	Salmo	 11	    10814	59.6
 2	P	 2	32	Salmo	 12	    10885	59.7
 2	P	 2	32	Salmo	 13	    10934	59.7
 2	P	 2	32	Salmo	 14	    10935	59.7
 2	P	 2	32	Salmo	 15	    11009	59.7
 2	P	 2	32	Salmo	 16	    10993	59.7
 2	P	 2	32	Salmo	 17	    10986	59.7
 2	P	 2	32	Salmo	 18	    11070	59.7
 2	P	 2	32	Salmo	 19	    11042	59.7
 2	P	 2	32	Salmo	 20	    11079	59.7
 2	P	 2	32	Salmo	 21	    11080	59.7
 2	P	 2	32	Salmo	 22	    11106	59.7
 2	P	 2	32	Salmo	 23	    11223	59.7
 2	P	 2	32	Salmo	 24	    11183	59.7
 2	P	 2	32	Salmo	 25	    11206	59.7
 2	P	 2	32	Salmo	 26	    11187	59.7
 2	P	 2	32	Salmo	 27	    11279	59.7
 2	P	 2	32	Salmo	 28	    11233	59.7
 2	P	 2	32	Salmo	 29	    11404	59.7
 2	P	 2	32	Salmo	 30	    11436	59.7
 2	P	 2	32	Salmo	 31	    11405	59.7
 2	P	 2	32	Salmo	 32	    11499	59.7
 2	P	 2	32	Salmo	 33	    11472	59.7
 2	P	 2	32	Salmo	 34	    11520	59.7
 2	P	 2	32	Salmo	 35	    11571	59.7
 2	P	 2	32	Salmo	 36	    11451	59.7
 2	P	 2	32	Salmo	 37	    11490	59.7
 2	P	 2	32	Salmo	 38	    11608	59.7
 2	P	 2	32	Salmo	 39	    11600	59.7
 2	P	 2	32	Salmo	 40	    11483	59.7
 2	P	 2	32	Salmo	 41	    11568	59.7
 2	P	 2	32	Salmo	 42	    11553	59.7
 2	P	 2	32	Salmo	 43	    11587	59.7
 2	P	 2	32	Salmo	 44	    11623	59.7
 2	P	 2	32	Salmo	 45	    11674	59.7
 2	P	 2	33	Campy	  1	     5338	59.5
 2	P	 2	33	Campy	  2	     5210	59.6
 2	P	 2	33	Campy	  3	     5077	59.6
 2	P	 2	33	Campy	  4	     5027	59.6
 2	P	 2	33	Campy	  5	     4998	59.6
 2	P	 2	33	Campy	  6	     4993	59.6
 2	P	 2	33	Campy	  7	     4981	59.7
 2	P	 2	33	Campy	  8	     4995	59.7
 2	P	 2	33	Campy	  9	     4998	59.7
 2	P	 2	33	Campy	 10	     5009	59.7
 2	P	 2	33	Campy	 11	     4984	59.7
 2	P	 2	33	Campy	 12	     5008	59.7
 2	P	 2	33	Campy	 13	     5000	59.7
 2	P	 2	33	Campy	 14	     5014	59.7
 2	P	 2	33	Campy	 15	     5005	59.7
 2	P	 2	33	Campy	 16	     4989	59.7
 2	P	 2	33	Campy	 17	     5010	59.7
 2	P	 2	33	Campy	 18	     5003	59.7
 2	P	 2	33	Campy	 19	     5007	59.7
 2	P	 2	33	Campy	 20	     4997	59.7
 2	P	 2	33	Campy	 21	     5002	59.7
 2	P	 2	33	Campy	 22	     5019	59.7
 2	P	 2	33	Campy	 23	     5055	59.7
 2	P	 2	33	Campy	 24	     5082	59.7
 2	P	 2	33	Campy	 25	     5133	59.7
 2	P	 2	33	Campy	 26	     5201	59.7
 2	P	 2	33	Campy	 27	     5409	59.7
 2	P	 2	33	Campy	 28	     5813	59.7
 2	P	 2	33	Campy	 29	     6503	59.7
 2	P	 2	33	Campy	 30	     7396	59.7
 2	P	 2	33	Campy	 31	     8301	59.7
 2	P	 2	33	Campy	 32	     9035	59.7
 2	P	 2	33	Campy	 33	     9668	59.7
 2	P	 2	33	Campy	 34	    10141	59.7
 2	P	 2	33	Campy	 35	    10476	59.7
 2	P	 2	33	Campy	 36	    10712	59.7
 2	P	 2	33	Campy	 37	    10919	59.7
 2	P	 2	33	Campy	 38	    11027	59.7
 2	P	 2	33	Campy	 39	    11169	59.7
 2	P	 2	33	Campy	 40	    11197	59.7
 2	P	 2	33	Campy	 41	    11140	59.7
 2	P	 2	33	Campy	 42	    11194	59.7
 2	P	 2	33	Campy	 43	    11177	59.7
 2	P	 2	33	Campy	 44	    11225	59.7
 2	P	 2	33	Campy	 45	    11232	59.7
 2	P	 2	33	Yersi	  1	     5707	59.5
 2	P	 2	33	Yersi	  2	     5609	59.6
 2	P	 2	33	Yersi	  3	     5511	59.6
 2	P	 2	33	Yersi	  4	     5432	59.6
 2	P	 2	33	Yersi	  5	     5435	59.7
 2	P	 2	33	Yersi	  6	     5412	59.6
 2	P	 2	33	Yersi	  7	     5464	59.6
 2	P	 2	33	Yersi	  8	     5453	59.6
 2	P	 2	33	Yersi	  9	     5449	59.7
 2	P	 2	33	Yersi	 10	     5455	59.7
 2	P	 2	33	Yersi	 11	     5415	59.7
 2	P	 2	33	Yersi	 12	     5489	59.7
 2	P	 2	33	Yersi	 13	     5494	59.7
 2	P	 2	33	Yersi	 14	     5495	59.7
 2	P	 2	33	Yersi	 15	     5490	59.7
 2	P	 2	33	Yersi	 16	     5503	59.7
 2	P	 2	33	Yersi	 17	     5509	59.7
 2	P	 2	33	Yersi	 18	     5509	59.7
 2	P	 2	33	Yersi	 19	     5502	59.7
 2	P	 2	33	Yersi	 20	     5494	59.7
 2	P	 2	33	Yersi	 21	     5494	59.7
 2	P	 2	33	Yersi	 22	     5538	59.7
 2	P	 2	33	Yersi	 23	     5519	59.7
 2	P	 2	33	Yersi	 24	     5520	59.7
 2	P	 2	33	Yersi	 25	     5571	59.7
 2	P	 2	33	Yersi	 26	     5595	59.7
 2	P	 2	33	Yersi	 27	     5704	59.7
 2	P	 2	33	Yersi	 28	     5846	59.7
 2	P	 2	33	Yersi	 29	     6087	59.7
 2	P	 2	33	Yersi	 30	     6489	59.7
 2	P	 2	33	Yersi	 31	     7063	59.7
 2	P	 2	33	Yersi	 32	     7920	59.7
 2	P	 2	33	Yersi	 33	     8857	59.7
 2	P	 2	33	Yersi	 34	     9805	59.7
 2	P	 2	33	Yersi	 35	    10709	59.7
 2	P	 2	33	Yersi	 36	    11575	59.7
 2	P	 2	33	Yersi	 37	    12429	59.7
 2	P	 2	33	Yersi	 38	    13177	59.7
 2	P	 2	33	Yersi	 39	    13720	59.7
 2	P	 2	33	Yersi	 40	    14200	59.7
 2	P	 2	33	Yersi	 41	    14672	59.7
 2	P	 2	33	Yersi	 42	    15119	59.7
 2	P	 2	33	Yersi	 43	    15520	59.7
 2	P	 2	33	Yersi	 44	    15838	59.7
 2	P	 2	33	Yersi	 45	    16093	59.7
 2	P	 2	33	ICD	  1	    12235	59.5
 2	P	 2	33	ICD	  2	    12333	59.6
 2	P	 2	33	ICD	  3	    12134	59.6
 2	P	 2	33	ICD	  4	    12146	59.6
 2	P	 2	33	ICD	  5	    12232	59.6
 2	P	 2	33	ICD	  6	    12255	59.7
 2	P	 2	33	ICD	  7	    12195	59.6
 2	P	 2	33	ICD	  8	    12138	59.7
 2	P	 2	33	ICD	  9	    12262	59.7
 2	P	 2	33	ICD	 10	    12117	59.7
 2	P	 2	33	ICD	 11	    12305	59.7
 2	P	 2	33	ICD	 12	    12183	59.7
 2	P	 2	33	ICD	 13	    12353	59.7
 2	P	 2	33	ICD	 14	    12294	59.7
 2	P	 2	33	ICD	 15	    12383	59.7
 2	P	 2	33	ICD	 16	    12327	59.7
 2	P	 2	33	ICD	 17	    12308	59.7
 2	P	 2	33	ICD	 18	    12367	59.7
 2	P	 2	33	ICD	 19	    12301	59.7
 2	P	 2	33	ICD	 20	    12282	59.7
 2	P	 2	33	ICD	 21	    12385	59.7
 2	P	 2	33	ICD	 22	    12505	59.7
 2	P	 2	33	ICD	 23	    12632	59.7
 2	P	 2	33	ICD	 24	    12893	59.7
 2	P	 2	33	ICD	 25	    13523	59.7
 2	P	 2	33	ICD	 26	    14618	59.7
 2	P	 2	33	ICD	 27	    16433	59.7
 2	P	 2	33	ICD	 28	    19137	59.7
 2	P	 2	33	ICD	 29	    22391	59.7
 2	P	 2	33	ICD	 30	    25784	59.7
 2	P	 2	33	ICD	 31	    28171	59.7
 2	P	 2	33	ICD	 32	    29652	59.7
 2	P	 2	33	ICD	 33	    30705	59.7
 2	P	 2	33	ICD	 34	    31258	59.7
 2	P	 2	33	ICD	 35	    31501	59.7
 2	P	 2	33	ICD	 36	    31941	59.7
 2	P	 2	33	ICD	 37	    32125	59.7
 2	P	 2	33	ICD	 38	    31978	59.7
 2	P	 2	33	ICD	 39	    32197	59.7
 2	P	 2	33	ICD	 40	    32137	59.7
 2	P	 2	33	ICD	 41	    32286	59.7
 2	P	 2	33	ICD	 42	    32268	59.7
 2	P	 2	33	ICD	 43	    32330	59.7
 2	P	 2	33	ICD	 44	    32445	59.7
 2	P	 2	33	ICD	 45	    32279	59.7
 2	P	 2	33	Salmo	  1	    11656	59.5
 2	P	 2	33	Salmo	  2	    11413	59.6
 2	P	 2	33	Salmo	  3	    11111	59.6
 2	P	 2	33	Salmo	  4	    10973	59.6
 2	P	 2	33	Salmo	  5	    11005	59.7
 2	P	 2	33	Salmo	  6	    10985	59.7
 2	P	 2	33	Salmo	  7	    11031	59.7
 2	P	 2	33	Salmo	  8	    11108	59.7
 2	P	 2	33	Salmo	  9	    11095	59.6
 2	P	 2	33	Salmo	 10	    11146	59.7
 2	P	 2	33	Salmo	 11	    11083	59.7
 2	P	 2	33	Salmo	 12	    11197	59.7
 2	P	 2	33	Salmo	 13	    11179	59.7
 2	P	 2	33	Salmo	 14	    11255	59.7
 2	P	 2	33	Salmo	 15	    11304	59.7
 2	P	 2	33	Salmo	 16	    11284	59.7
 2	P	 2	33	Salmo	 17	    11206	59.7
 2	P	 2	33	Salmo	 18	    11286	59.7
 2	P	 2	33	Salmo	 19	    11324	59.7
 2	P	 2	33	Salmo	 20	    11421	59.7
 2	P	 2	33	Salmo	 21	    11399	59.7
 2	P	 2	33	Salmo	 22	    11479	59.7
 2	P	 2	33	Salmo	 23	    11609	59.7
 2	P	 2	33	Salmo	 24	    12015	59.7
 2	P	 2	33	Salmo	 25	    12413	59.7
 2	P	 2	33	Salmo	 26	    13195	59.7
 2	P	 2	33	Salmo	 27	    14598	59.7
 2	P	 2	33	Salmo	 28	    16615	59.7
 2	P	 2	33	Salmo	 29	    19167	59.7
 2	P	 2	33	Salmo	 30	    22218	59.7
 2	P	 2	33	Salmo	 31	    25599	59.7
 2	P	 2	33	Salmo	 32	    28992	59.7
 2	P	 2	33	Salmo	 33	    32232	59.7
 2	P	 2	33	Salmo	 34	    35299	59.7
 2	P	 2	33	Salmo	 35	    38154	59.7
 2	P	 2	33	Salmo	 36	    40796	59.7
 2	P	 2	33	Salmo	 37	    42973	59.7
 2	P	 2	33	Salmo	 38	    44686	59.7
 2	P	 2	33	Salmo	 39	    45999	59.7
 2	P	 2	33	Salmo	 40	    46891	59.7
 2	P	 2	33	Salmo	 41	    47841	59.7
 2	P	 2	33	Salmo	 42	    48308	59.7
 2	P	 2	33	Salmo	 43	    49068	59.7
 2	P	 2	33	Salmo	 44	    49436	59.7
 2	P	 2	33	Salmo	 45	    49816	59.7
 2	P	 2	38	Campy	  1	     4882	59.6
 2	P	 2	38	Campy	  2	     4765	59.6
 2	P	 2	38	Campy	  3	     4729	59.6
 2	P	 2	38	Campy	  4	     4683	59.7
 2	P	 2	38	Campy	  5	     4771	59.7
 2	P	 2	38	Campy	  6	     4735	59.7
 2	P	 2	38	Campy	  7	     4758	59.6
 2	P	 2	38	Campy	  8	     4756	59.7
 2	P	 2	38	Campy	  9	     4760	59.7
 2	P	 2	38	Campy	 10	     4733	59.7
 2	P	 2	38	Campy	 11	     4746	59.7
 2	P	 2	38	Campy	 12	     4759	59.7
 2	P	 2	38	Campy	 13	     4758	59.7
 2	P	 2	38	Campy	 14	     4771	59.7
 2	P	 2	38	Campy	 15	     4768	59.7
 2	P	 2	38	Campy	 16	     4769	59.7
 2	P	 2	38	Campy	 17	     4756	59.7
 2	P	 2	38	Campy	 18	     4769	59.7
 2	P	 2	38	Campy	 19	     4781	59.7
 2	P	 2	38	Campy	 20	     4771	59.7
 2	P	 2	38	Campy	 21	     4751	59.7
 2	P	 2	38	Campy	 22	     4787	59.7
 2	P	 2	38	Campy	 23	     4751	59.7
 2	P	 2	38	Campy	 24	     4769	59.7
 2	P	 2	38	Campy	 25	     4770	59.7
 2	P	 2	38	Campy	 26	     4763	59.7
 2	P	 2	38	Campy	 27	     4755	59.7
 2	P	 2	38	Campy	 28	     4749	59.7
 2	P	 2	38	Campy	 29	     4783	59.7
 2	P	 2	38	Campy	 30	     4779	59.7
 2	P	 2	38	Campy	 31	     4775	59.7
 2	P	 2	38	Campy	 32	     4767	59.7
 2	P	 2	38	Campy	 33	     4771	59.7
 2	P	 2	38	Campy	 34	     4787	59.7
 2	P	 2	38	Campy	 35	     4789	59.7
 2	P	 2	38	Campy	 36	     4790	59.7
 2	P	 2	38	Campy	 37	     4754	59.7
 2	P	 2	38	Campy	 38	     4757	59.7
 2	P	 2	38	Campy	 39	     4781	59.7
 2	P	 2	38	Campy	 40	     4795	59.7
 2	P	 2	38	Campy	 41	     4755	59.7
 2	P	 2	38	Campy	 42	     4772	59.7
 2	P	 2	38	Campy	 43	     4792	59.7
 2	P	 2	38	Campy	 44	     4792	59.7
 2	P	 2	38	Campy	 45	     4810	59.7
 2	P	 2	38	Yersi	  1	     5483	59.6
 2	P	 2	38	Yersi	  2	     5408	59.6
 2	P	 2	38	Yersi	  3	     5321	59.6
 2	P	 2	38	Yersi	  4	     5308	59.6
 2	P	 2	38	Yersi	  5	     5397	59.7
 2	P	 2	38	Yersi	  6	     5382	59.6
 2	P	 2	38	Yersi	  7	     5403	59.7
 2	P	 2	38	Yersi	  8	     5403	59.6
 2	P	 2	38	Yersi	  9	     5397	59.7
 2	P	 2	38	Yersi	 10	     5405	59.7
 2	P	 2	38	Yersi	 11	     5416	59.7
 2	P	 2	38	Yersi	 12	     5451	59.7
 2	P	 2	38	Yersi	 13	     5430	59.7
 2	P	 2	38	Yersi	 14	     5444	59.7
 2	P	 2	38	Yersi	 15	     5449	59.7
 2	P	 2	38	Yersi	 16	     5425	59.7
 2	P	 2	38	Yersi	 17	     5459	59.7
 2	P	 2	38	Yersi	 18	     5485	59.7
 2	P	 2	38	Yersi	 19	     5454	59.7
 2	P	 2	38	Yersi	 20	     5443	59.7
 2	P	 2	38	Yersi	 21	     5440	59.7
 2	P	 2	38	Yersi	 22	     5463	59.7
 2	P	 2	38	Yersi	 23	     5468	59.7
 2	P	 2	38	Yersi	 24	     5467	59.7
 2	P	 2	38	Yersi	 25	     5456	59.7
 2	P	 2	38	Yersi	 26	     5437	59.7
 2	P	 2	38	Yersi	 27	     5487	59.7
 2	P	 2	38	Yersi	 28	     5500	59.7
 2	P	 2	38	Yersi	 29	     5508	59.6
 2	P	 2	38	Yersi	 30	     5489	59.7
 2	P	 2	38	Yersi	 31	     5480	59.7
 2	P	 2	38	Yersi	 32	     5509	59.7
 2	P	 2	38	Yersi	 33	     5536	59.7
 2	P	 2	38	Yersi	 34	     5512	59.7
 2	P	 2	38	Yersi	 35	     5501	59.7
 2	P	 2	38	Yersi	 36	     5511	59.7
 2	P	 2	38	Yersi	 37	     5514	59.7
